1060;4;STOP;1792;2024-02-23 05:19:01.0000000;2024-02-23 05:24:20.0000000
1061;4;DRIVE;NULL;2024-02-23 05:09:55.0000000;2024-02-23 05:16:01.0000000
1062;4;STOP;1489;2024-02-18 05:58:42.0000000;2024-02-18 06:03:41.0000000
1063;4;DRIVE;NULL;2024-02-18 05:48:47.0000000;2024-02-18 05:55:42.0000000
1064;4;STOP;NULL;2024-02-18 05:34:13.0000000;2024-02-18 05:52:31.0000000
1065;4;STOP;1857;2024-02-24 03:11:06.0000000;2024-02-24 03:13:19.0000000
1066;4;DRIVE;NULL;2024-02-24 03:08:06.0000000;2024-02-24 03:01:24.0000000
1067;4;STOP;NULL;2024-02-24 02:54:18.0000000;2024-02-24 03:04:52.0000000
1068;3;STOP;705;2024-02-28 14:41:17.0000000;2024-02-28 14:44:58.0000000
1069;3;DRIVE;NULL;2024-02-28 14:31:22.0000000;2024-02-28 14:38:17.0000000
1070;4;STOP;271;2024-02-24 20:46:03.0000000;2024-02-24 20:50:12.0000000
1071;4;DRIVE;NULL;2024-02-24 20:33:25.0000000;2024-02-24 20:43:03.0000000
1072;3;STOP;100;2024-02-07 16:48:39.0000000;2024-02-07 16:52:22.0000000
1073;3;DRIVE;NULL;2024-02-07 16:41:56.0000000;2024-02-07 16:45:39.0000000
1074;4;STOP;2134;2024-02-03 06:15:29.0000000;2024-02-03 06:20:22.0000000
1075;4;DRIVE;NULL;2024-02-03 06:08:22.0000000;2024-02-03 06:12:29.0000000
1076;4;STOP;NULL;2024-02-03 05:54:15.0000000;2024-02-03 06:12:50.0000000
1077;1;STOP;2113;2024-02-06 06:21:02.0000000;2024-02-06 06:22:19.0000000
1078;1;DRIVE;NULL;2024-02-06 06:11:54.0000000;2024-02-06 06:18:02.0000000
1079;3;STOP;711;2024-02-20 21:48:02.0000000;2024-02-20 21:53:46.0000000
1080;3;DRIVE;NULL;2024-02-20 21:36:17.0000000;2024-02-20 21:45:02.0000000
1081;4;STOP;202;2024-02-20 09:58:10.0000000;2024-02-20 10:07:50.0000000
1082;4;DRIVE;NULL;2024-02-20 09:52:42.0000000;2024-02-20 09:55:10.0000000
1083;2;STOP;1952;2024-02-04 17:21:42.0000000;2024-02-04 17:24:56.0000000
1084;2;DRIVE;NULL;2024-02-04 17:11:57.0000000;2024-02-04 17:18:42.0000000
1085;1;STOP;452;2024-02-05 05:13:36.0000000;2024-02-05 05:14:27.0000000
1086;1;DRIVE;NULL;2024-02-05 04:59:42.0000000;2024-02-05 05:10:36.0000000
1087;4;STOP;2066;2024-02-05 06:17:32.0000000;2024-02-05 06:22:09.0000000
1088;4;DRIVE;NULL;2024-02-05 06:06:41.0000000;2024-02-05 06:14:32.0000000
1089;1;STOP;1516;2024-02-16 15:01:18.0000000;2024-02-16 15:02:27.0000000
1090;1;DRIVE;NULL;2024-02-16 14:47:02.0000000;2024-02-16 14:58:18.0000000
1091;1;STOP;1736;2024-02-16 05:37:16.0000000;2024-02-16 05:39:07.0000000
1092;1;DRIVE;NULL;2024-02-16 05:28:23.0000000;2024-02-16 05:34:16.0000000
1093;1;STOP;1678;2024-02-15 08:50:58.0000000;2024-02-15 08:52:34.0000000
1094;1;DRIVE;NULL;2024-02-15 08:44:49.0000000;2024-02-15 08:47:58.0000000
1095;4;STOP;542;2024-02-28 06:56:11.0000000;2024-02-28 07:00:53.0000000
1096;4;DRIVE;NULL;2024-02-28 06:47:08.0000000;2024-02-28 06:53:11.0000000
1097;4;STOP;NULL;2024-02-28 06:32:55.0000000;2024-02-28 06:32:55.0000000
1098;4;STOP;1428;2024-02-04 03:23:47.0000000;2024-02-04 03:26:14.0000000
1099;4;DRIVE;NULL;2024-02-04 03:15:51.0000000;2024-02-04 03:20:47.0000000
1100;1;STOP;805;2024-02-20 08:21:16.0000000;2024-02-20 08:23:05.0000000
1101;1;DRIVE;NULL;2024-02-20 08:11:37.0000000;2024-02-20 08:18:16.0000000
1102;1;STOP;NULL;2024-02-20 08:00:16.0000000;2024-02-20 08:16:02.0000000
1103;3;STOP;1446;2024-02-17 06:39:58.0000000;2024-02-17 06:42:06.0000000
1104;3;DRIVE;NULL;2024-02-17 06:28:59.0000000;2024-02-17 06:36:58.0000000
1105;1;STOP;1694;2024-02-03 20:55:36.0000000;2024-02-03 20:56:16.0000000
1106;1;DRIVE;NULL;2024-02-03 20:41:33.0000000;2024-02-03 20:52:36.0000000
1107;1;STOP;1396;2024-02-16 19:10:46.0000000;2024-02-16 19:12:27.0000000
1108;1;DRIVE;NULL;2024-02-16 18:58:59.0000000;2024-02-16 18:58:59.0000000
1109;4;STOP;541;2024-02-06 06:24:26.0000000;2024-02-06 06:31:10.0000000
1110;4;DRIVE;NULL;2024-02-06 06:15:00.0000000;2024-02-06 06:15:00.0000000
1111;2;STOP;1780;2024-02-01 18:00:12.0000000;2024-02-01 18:04:46.0000000
1112;2;DRIVE;NULL;2024-02-01 17:55:09.0000000;2024-02-01 17:57:12.0000000
1113;2;STOP;1190;2024-02-20 17:40:33.0000000;2024-02-20 17:41:29.0000000
1114;2;DRIVE;NULL;2024-02-20 17:34:34.0000000;2024-02-20 17:37:33.0000000
1115;2;STOP;367;2024-02-27 15:41:18.0000000;2024-02-27 15:43:01.0000000
1116;2;DRIVE;NULL;2024-02-27 15:35:10.0000000;2024-02-27 15:38:18.0000000
1117;2;STOP;NULL;2024-02-27 15:29:46.0000000;2024-02-27 15:37:46.0000000
1118;1;STOP;1224;2024-02-12 20:36:41.0000000;2024-02-12 20:38:41.0000000
1119;1;DRIVE;NULL;2024-02-12 20:27:16.0000000;2024-02-12 20:33:41.0000000
1120;4;STOP;1348;2024-02-19 08:58:09.0000000;2024-02-19 09:03:56.0000000
1121;4;DRIVE;NULL;2024-02-19 08:43:26.0000000;2024-02-19 08:55:09.0000000
1122;4;STOP;115;2024-02-12 15:32:22.0000000;2024-02-12 15:35:03.0000000
1123;4;DRIVE;NULL;2024-02-12 15:17:50.0000000;2024-02-12 15:29:22.0000000
1124;1;STOP;756;2024-02-06 05:21:51.0000000;2024-02-06 05:23:38.0000000
1125;1;DRIVE;NULL;2024-02-06 05:12:38.0000000;2024-02-06 05:18:51.0000000
1126;2;STOP;2149;2024-02-03 03:52:47.0000000;2024-02-03 03:55:37.0000000
1127;2;DRIVE;NULL;2024-02-03 03:39:17.0000000;2024-02-03 03:49:47.0000000
1128;3;STOP;391;2024-02-19 06:50:46.0000000;2024-02-19 06:57:06.0000000
1129;3;DRIVE;NULL;2024-02-19 06:36:58.0000000;2024-02-19 06:47:46.0000000
1130;3;STOP;NULL;2024-02-19 06:31:32.0000000;2024-02-19 06:41:41.0000000
1131;4;STOP;2179;2024-02-07 06:35:25.0000000;2024-02-07 06:40:50.0000000
1132;4;DRIVE;NULL;2024-02-07 06:26:09.0000000;2024-02-07 06:32:25.0000000
1133;4;STOP;1242;2024-02-07 19:12:30.0000000;2024-02-07 19:15:55.0000000
1134;4;DRIVE;NULL;2024-02-07 19:04:04.0000000;2024-02-07 19:09:30.0000000
1135;4;STOP;1471;2024-02-17 09:55:20.0000000;2024-02-17 09:59:19.0000000
1136;4;DRIVE;NULL;2024-02-17 09:41:49.0000000;2024-02-17 09:52:20.0000000
1137;3;STOP;2;2024-02-15 07:11:54.0000000;2024-02-15 07:15:15.0000000
1138;3;DRIVE;NULL;2024-02-15 07:05:37.0000000;2024-02-15 07:08:54.0000000
1139;3;STOP;NULL;2024-02-15 06:58:06.0000000;2024-02-15 07:09:03.0000000
1140;3;STOP;325;2024-02-13 02:30:42.0000000;2024-02-13 02:32:29.0000000
1141;3;DRIVE;NULL;2024-02-13 02:24:39.0000000;2024-02-13 02:27:42.0000000
1142;1;STOP;1169;2024-02-13 21:08:20.0000000;2024-02-13 21:09:32.0000000
1143;1;DRIVE;NULL;2024-02-13 21:01:45.0000000;2024-02-13 21:05:20.0000000
1144;4;STOP;497;2024-02-12 05:20:12.0000000;2024-02-12 05:27:25.0000000
1145;4;DRIVE;NULL;2024-02-12 05:14:19.0000000;2024-02-12 05:14:19.0000000
1146;3;STOP;2198;2024-02-24 06:59:59.0000000;2024-02-24 07:01:55.0000000
1147;3;DRIVE;NULL;2024-02-24 06:47:48.0000000;2024-02-24 06:56:59.0000000
1148;3;STOP;1296;2024-02-16 05:00:34.0000000;2024-02-16 05:03:03.0000000
1149;3;DRIVE;NULL;2024-02-16 04:45:35.0000000;2024-02-16 04:57:34.0000000
1150;2;STOP;868;2024-02-01 05:18:42.0000000;2024-02-01 05:24:05.0000000
1151;2;DRIVE;NULL;2024-02-01 05:05:26.0000000;2024-02-01 05:15:42.0000000
1152;3;STOP;2073;2024-02-06 16:15:39.0000000;2024-02-06 16:17:56.0000000
1153;3;DRIVE;NULL;2024-02-06 16:09:08.0000000;2024-02-06 16:12:39.0000000
1154;2;STOP;2196;2024-02-12 19:19:59.0000000;2024-02-12 19:21:59.0000000
1155;2;DRIVE;NULL;2024-02-12 19:13:20.0000000;2024-02-12 19:16:59.0000000
1156;1;STOP;443;2024-02-09 09:01:33.0000000;2024-02-09 09:02:26.0000000
1157;1;DRIVE;NULL;2024-02-09 08:55:40.0000000;2024-02-09 08:58:33.0000000
1158;2;STOP;827;2024-02-04 02:31:42.0000000;2024-02-04 02:31:42.0000000
1159;2;DRIVE;NULL;2024-02-04 02:22:46.0000000;2024-02-04 02:28:42.0000000
1160;2;STOP;1772;2024-02-20 17:51:32.0000000;2024-02-20 17:52:36.0000000
1161;2;DRIVE;NULL;2024-02-20 17:37:10.0000000;2024-02-20 17:48:32.0000000
1162;4;STOP;76;2024-02-04 02:16:24.0000000;2024-02-04 02:21:58.0000000
1163;4;DRIVE;NULL;2024-02-04 02:06:31.0000000;2024-02-04 02:13:24.0000000
1164;2;STOP;1382;2024-02-09 19:17:00.0000000;2024-02-09 19:19:37.0000000
1165;2;DRIVE;NULL;2024-02-09 19:07:27.0000000;2024-02-09 19:14:00.0000000
1166;2;STOP;1423;2024-02-26 20:00:50.0000000;2024-02-26 20:02:45.0000000
1167;2;DRIVE;NULL;2024-02-26 19:47:02.0000000;2024-02-26 19:57:50.0000000
1168;2;STOP;NULL;2024-02-26 19:33:05.0000000;2024-02-26 19:50:53.0000000
1169;4;STOP;1020;2024-02-18 21:38:59.0000000;2024-02-19 01:41:52.0000000
1170;4;DRIVE;NULL;2024-02-18 21:30:40.0000000;2024-02-18 21:35:59.0000000
1171;3;STOP;1247;2024-02-17 05:48:59.0000000;2024-02-17 05:52:30.0000000
1172;3;DRIVE;NULL;2024-02-17 05:42:10.0000000;2024-02-17 05:45:59.0000000
1173;3;STOP;NULL;2024-02-17 05:33:28.0000000;2024-02-17 05:44:18.0000000
1174;2;STOP;2119;2024-02-04 09:14:01.0000000;2024-02-04 09:16:08.0000000
1175;2;DRIVE;NULL;2024-02-04 09:03:49.0000000;2024-02-04 09:11:01.0000000
1176;3;STOP;2176;2024-02-23 20:57:37.0000000;2024-02-23 20:59:39.0000000
1177;3;DRIVE;NULL;2024-02-23 20:47:47.0000000;2024-02-23 20:54:37.0000000
1178;3;STOP;NULL;2024-02-23 20:36:58.0000000;2024-02-23 20:52:09.0000000
1179;1;STOP;1337;2024-02-14 03:50:01.0000000;2024-02-14 03:51:51.0000000
1180;1;DRIVE;NULL;2024-02-14 03:36:06.0000000;2024-02-14 03:47:01.0000000
1181;1;STOP;1196;2024-02-28 03:36:36.0000000;2024-02-28 03:37:20.0000000
1182;1;DRIVE;NULL;2024-02-28 03:23:55.0000000;2024-02-28 03:33:36.0000000
1183;1;STOP;369;2024-02-12 03:08:15.0000000;2024-02-12 03:09:29.0000000
1184;1;DRIVE;NULL;2024-02-12 03:00:42.0000000;2024-02-12 03:05:15.0000000
1185;1;STOP;NULL;2024-02-12 02:51:43.0000000;2024-02-12 03:02:49.0000000
1186;2;STOP;1821;2024-02-11 06:22:58.0000000;2024-02-11 06:25:15.0000000
1187;2;DRIVE;NULL;2024-02-11 06:10:05.0000000;2024-02-11 06:19:58.0000000
1188;2;STOP;NULL;2024-02-11 06:04:53.0000000;2024-02-11 06:13:44.0000000
1189;3;STOP;1835;2024-02-10 09:32:12.0000000;2024-02-10 09:35:31.0000000
1190;3;DRIVE;NULL;2024-02-10 09:22:45.0000000;2024-02-10 09:29:12.0000000
1191;4;STOP;2140;2024-02-13 15:57:13.0000000;2024-02-13 16:03:12.0000000
1192;4;DRIVE;NULL;2024-02-13 15:51:22.0000000;2024-02-13 15:54:13.0000000
1193;3;STOP;1945;2024-02-17 05:14:26.0000000;2024-02-17 05:16:05.0000000
1194;3;DRIVE;NULL;2024-02-17 05:02:27.0000000;2024-02-17 05:11:26.0000000
1195;2;STOP;1417;2024-02-05 15:01:27.0000000;2024-02-05 15:03:23.0000000
1196;2;DRIVE;NULL;2024-02-05 14:54:51.0000000;2024-02-05 14:58:27.0000000
1197;1;STOP;1031;2024-02-24 02:40:52.0000000;2024-02-24 02:41:44.0000000
1198;1;DRIVE;NULL;2024-02-24 02:27:36.0000000;2024-02-24 02:37:52.0000000
1199;1;STOP;NULL;2024-02-24 02:17:31.0000000;2024-02-24 02:29:37.0000000
1200;3;STOP;1598;2024-02-18 06:27:58.0000000;2024-02-18 06:32:27.0000000
1201;3;DRIVE;NULL;2024-02-18 06:17:20.0000000;2024-02-18 10:24:58.0000000
1202;1;STOP;1017;2024-02-20 17:00:46.0000000;2024-02-20 17:01:54.0000000
1203;1;DRIVE;NULL;2024-02-20 16:48:13.0000000;2024-02-20 16:57:46.0000000
1204;1;STOP;NULL;2024-02-20 16:38:06.0000000;2024-02-20 16:51:30.0000000
1205;4;STOP;1805;2024-02-02 03:34:41.0000000;2024-02-02 03:41:20.0000000
1206;4;DRIVE;NULL;2024-02-02 03:24:19.0000000;2024-02-02 03:31:41.0000000
1207;3;STOP;560;2024-02-17 02:17:39.0000000;2024-02-17 02:21:04.0000000
1208;3;DRIVE;NULL;2024-02-17 02:06:15.0000000;2024-02-17 02:14:39.0000000
1209;1;STOP;1704;2024-02-19 07:07:26.0000000;2024-02-19 07:09:14.0000000
1210;1;DRIVE;NULL;2024-02-19 06:56:01.0000000;2024-02-19 07:04:26.0000000
1211;3;STOP;2152;2024-02-03 03:56:47.0000000;2024-02-03 04:01:55.0000000
1212;3;DRIVE;NULL;2024-02-03 03:42:20.0000000;2024-02-03 03:53:47.0000000
1213;2;STOP;468;2024-02-25 05:16:35.0000000;2024-02-25 05:19:37.0000000
1214;2;DRIVE;NULL;2024-02-25 05:04:36.0000000;2024-02-25 05:13:35.0000000
1215;3;STOP;1663;2024-02-17 19:54:31.0000000;2024-02-17 19:57:27.0000000
1216;3;DRIVE;NULL;2024-02-17 19:48:23.0000000;2024-02-17 19:51:31.0000000
1217;4;STOP;1905;2024-02-28 15:17:25.0000000;2024-02-28 15:17:25.0000000
1218;4;DRIVE;NULL;2024-02-28 15:05:22.0000000;2024-02-28 15:14:25.0000000
1219;3;STOP;1743;2024-02-17 03:06:05.0000000;2024-02-17 03:10:43.0000000
1220;3;DRIVE;NULL;2024-02-17 02:59:47.0000000;2024-02-17 03:03:05.0000000
1221;3;STOP;980;2024-02-07 18:46:35.0000000;2024-02-07 18:50:15.0000000
1222;3;DRIVE;NULL;2024-02-07 18:35:10.0000000;2024-02-07 18:43:35.0000000
1223;1;STOP;1676;2024-02-01 05:48:48.0000000;2024-02-01 05:50:23.0000000
1224;1;DRIVE;NULL;2024-02-01 05:42:51.0000000;2024-02-01 05:45:48.0000000
1225;1;STOP;NULL;2024-02-01 05:30:23.0000000;2024-02-01 05:30:23.0000000
1226;3;STOP;1922;2024-02-17 09:05:17.0000000;2024-02-17 09:05:17.0000000
1227;3;DRIVE;NULL;2024-02-17 08:51:50.0000000;2024-02-17 09:02:17.0000000
1228;3;STOP;1205;2024-02-12 09:28:10.0000000;2024-02-12 09:31:47.0000000
1229;3;DRIVE;NULL;2024-02-12 09:15:19.0000000;2024-02-12 09:25:10.0000000
1230;4;STOP;140;2024-02-22 16:45:16.0000000;2024-02-22 16:49:00.0000000
1231;4;DRIVE;NULL;2024-02-22 16:37:09.0000000;2024-02-22 16:42:16.0000000
1232;2;STOP;381;2024-02-20 18:30:08.0000000;2024-02-20 18:30:56.0000000
1233;2;DRIVE;NULL;2024-02-20 18:23:37.0000000;2024-02-20 18:27:08.0000000
1234;3;STOP;1875;2024-02-08 04:02:07.0000000;2024-02-08 04:04:27.0000000
1235;3;DRIVE;NULL;2024-02-08 03:49:39.0000000;2024-02-08 03:59:07.0000000
1236;3;STOP;NULL;2024-02-08 03:42:20.0000000;2024-02-08 03:51:53.0000000
1237;4;STOP;1392;2024-02-21 09:03:32.0000000;2024-02-21 09:06:50.0000000
1238;4;DRIVE;NULL;2024-02-21 08:54:10.0000000;2024-02-21 08:54:10.0000000
1239;2;STOP;1381;2024-02-07 02:05:53.0000000;2024-02-07 02:07:41.0000000
1240;2;DRIVE;NULL;2024-02-07 02:00:45.0000000;2024-02-07 02:02:53.0000000
1241;3;STOP;1410;2024-02-25 21:02:42.0000000;2024-02-25 21:04:18.0000000
1242;3;DRIVE;NULL;2024-02-25 20:52:23.0000000;2024-02-25 20:59:42.0000000
1243;3;STOP;62;2024-02-14 06:16:57.0000000;2024-02-14 06:19:59.0000000
1244;3;DRIVE;NULL;2024-02-14 06:11:51.0000000;2024-02-14 06:13:57.0000000
1245;3;STOP;NULL;2024-02-14 05:57:06.0000000;2024-02-14 06:15:34.0000000
1246;4;STOP;1895;2024-02-07 20:51:39.0000000;2024-02-07 20:53:43.0000000
1247;4;DRIVE;NULL;2024-02-07 20:41:31.0000000;2024-02-07 20:48:39.0000000
1248;4;STOP;NULL;2024-02-07 20:28:12.0000000;2024-02-07 20:45:21.0000000
1249;1;STOP;2160;2024-02-20 17:58:03.0000000;2024-02-20 17:59:28.0000000
1250;1;DRIVE;NULL;2024-02-20 17:51:57.0000000;2024-02-20 17:55:03.0000000
1251;1;STOP;NULL;2024-02-20 17:46:47.0000000;2024-02-20 17:56:14.0000000
1252;2;STOP;178;2024-02-08 16:03:21.0000000;2024-02-08 16:05:26.0000000
1253;2;DRIVE;NULL;2024-02-08 15:51:42.0000000;2024-02-08 16:00:21.0000000
1254;1;STOP;1608;2024-02-17 03:44:09.0000000;2024-02-17 03:44:09.0000000
1255;1;DRIVE;NULL;2024-02-17 03:35:45.0000000;2024-02-17 03:41:09.0000000
1256;1;STOP;NULL;2024-02-17 03:21:10.0000000;2024-02-17 03:38:06.0000000
1257;1;STOP;1679;2024-02-20 21:46:44.0000000;2024-02-20 21:47:35.0000000
1258;1;DRIVE;NULL;2024-02-20 21:38:06.0000000;2024-02-20 21:43:44.0000000
1259;1;STOP;NULL;2024-02-20 21:26:16.0000000;2024-02-20 21:42:57.0000000
1260;2;STOP;862;2024-02-06 04:50:50.0000000;2024-02-06 04:54:01.0000000
1261;2;DRIVE;NULL;2024-02-06 04:45:39.0000000;2024-02-06 04:47:50.0000000
1262;4;STOP;1920;2024-02-22 09:51:47.0000000;2024-02-22 09:55:18.0000000
1263;4;DRIVE;NULL;2024-02-22 09:37:13.0000000;2024-02-22 09:48:47.0000000
1264;2;STOP;835;2024-02-05 09:21:53.0000000;2024-02-05 09:27:50.0000000
1265;2;DRIVE;NULL;2024-02-05 09:09:52.0000000;2024-02-05 09:18:53.0000000
1266;1;STOP;1978;2024-02-20 05:05:00.0000000;2024-02-20 05:06:52.0000000
1267;1;DRIVE;NULL;2024-02-20 04:52:58.0000000;2024-02-20 05:02:00.0000000
1268;3;STOP;1431;2024-02-12 16:31:33.0000000;2024-02-12 16:33:33.0000000
1269;3;DRIVE;NULL;2024-02-12 16:23:54.0000000;2024-02-12 16:28:33.0000000
1270;3;STOP;620;2024-02-19 16:29:34.0000000;2024-02-19 16:33:54.0000000
1271;3;DRIVE;NULL;2024-02-19 16:14:55.0000000;2024-02-19 16:26:34.0000000
1272;3;STOP;NULL;2024-02-19 16:06:07.0000000;2024-02-19 16:06:07.0000000
1273;3;STOP;2043;2024-02-27 06:43:35.0000000;2024-02-27 06:46:16.0000000
1274;3;DRIVE;NULL;2024-02-27 06:38:09.0000000;2024-02-27 06:40:35.0000000
1275;1;STOP;1969;2024-02-07 16:27:13.0000000;2024-02-07 16:28:08.0000000
1276;1;DRIVE;NULL;2024-02-07 16:20:29.0000000;2024-02-07 16:24:13.0000000
1277;4;STOP;1303;2024-02-06 07:16:57.0000000;2024-02-06 07:21:01.0000000
1278;4;DRIVE;NULL;2024-02-06 07:06:24.0000000;2024-02-06 07:13:57.0000000
1279;1;STOP;1146;2024-02-26 05:27:35.0000000;2024-02-26 05:28:14.0000000
1280;1;DRIVE;NULL;2024-02-26 05:18:27.0000000;2024-02-26 05:24:35.0000000
1281;2;STOP;1980;2024-02-08 02:41:29.0000000;2024-02-08 02:43:07.0000000
1282;2;DRIVE;NULL;2024-02-08 02:31:44.0000000;2024-02-08 02:38:29.0000000
1283;1;STOP;204;2024-02-24 20:32:44.0000000;2024-02-24 20:34:16.0000000
1284;1;DRIVE;NULL;2024-02-24 20:21:55.0000000;2024-02-24 20:29:44.0000000
1285;1;STOP;NULL;2024-02-24 20:12:46.0000000;2024-02-24 20:26:45.0000000
1286;1;STOP;242;2024-02-20 18:55:44.0000000;2024-02-20 18:56:44.0000000
1287;1;DRIVE;NULL;2024-02-20 18:47:50.0000000;2024-02-20 18:52:44.0000000
1288;2;STOP;13;2024-02-05 16:00:17.0000000;2024-02-05 16:02:40.0000000
1289;2;DRIVE;NULL;2024-02-05 15:49:49.0000000;2024-02-05 15:57:17.0000000
1290;2;STOP;NULL;2024-02-05 15:35:29.0000000;2024-02-05 15:54:33.0000000
1291;2;STOP;2099;2024-02-20 07:18:46.0000000;2024-02-20 07:20:47.0000000
1292;2;DRIVE;NULL;2024-02-20 07:04:37.0000000;2024-02-20 07:15:46.0000000
1293;3;STOP;2127;2024-02-20 03:57:05.0000000;2024-02-20 04:02:13.0000000
1294;3;DRIVE;NULL;2024-02-20 03:49:15.0000000;2024-02-20 03:54:05.0000000
1295;1;STOP;324;2024-02-21 02:43:19.0000000;2024-02-21 02:44:01.0000000
1296;1;DRIVE;NULL;2024-02-21 02:30:46.0000000;2024-02-21 02:40:19.0000000
1297;3;STOP;1939;2024-02-27 07:43:18.0000000;2024-02-27 07:47:57.0000000
1298;3;DRIVE;NULL;2024-02-27 07:32:39.0000000;2024-02-27 07:40:18.0000000
1299;3;STOP;1874;2024-02-12 15:56:21.0000000;2024-02-12 15:59:36.0000000
1300;3;DRIVE;NULL;2024-02-12 15:42:22.0000000;2024-02-12 15:53:21.0000000
1301;2;STOP;1349;2024-02-10 03:36:20.0000000;2024-02-10 03:38:51.0000000
1302;2;DRIVE;NULL;2024-02-10 03:24:12.0000000;2024-02-10 03:33:20.0000000
1303;3;STOP;429;2024-02-03 17:06:12.0000000;2024-02-03 17:08:43.0000000
1304;3;DRIVE;NULL;2024-02-03 16:59:33.0000000;2024-02-03 17:03:12.0000000
1305;3;STOP;1436;2024-02-10 14:02:07.0000000;2024-02-10 14:04:44.0000000
1306;3;DRIVE;NULL;2024-02-10 13:53:59.0000000;2024-02-10 13:59:07.0000000
1307;3;STOP;2064;2024-02-24 14:44:24.0000000;2024-02-24 14:48:01.0000000
1308;3;DRIVE;NULL;2024-02-24 14:30:15.0000000;2024-02-24 14:41:24.0000000
1309;2;STOP;725;2024-02-13 18:30:12.0000000;2024-02-13 18:32:16.0000000
1310;2;DRIVE;NULL;2024-02-13 18:19:04.0000000;2024-02-13 18:27:12.0000000
1311;2;STOP;871;2024-02-08 15:44:37.0000000;2024-02-08 15:45:38.0000000
1312;2;DRIVE;NULL;2024-02-08 15:31:51.0000000;2024-02-08 15:41:37.0000000
1313;1;STOP;2098;2024-02-21 02:10:41.0000000;2024-02-21 02:11:51.0000000
1314;1;DRIVE;NULL;2024-02-21 01:58:02.0000000;2024-02-21 02:07:41.0000000
1315;3;STOP;1657;2024-02-08 16:06:36.0000000;2024-02-08 16:09:49.0000000
1316;3;DRIVE;NULL;2024-02-08 16:00:06.0000000;2024-02-08 16:03:36.0000000
1317;3;STOP;933;2024-02-22 08:02:32.0000000;2024-02-22 08:06:33.0000000
1318;3;DRIVE;NULL;2024-02-22 07:48:14.0000000;2024-02-22 07:59:32.0000000
1319;3;STOP;203;2024-02-28 18:20:49.0000000;2024-02-28 18:26:36.0000000
1320;3;DRIVE;NULL;2024-02-28 18:10:39.0000000;2024-02-28 18:17:49.0000000
1321;1;STOP;632;2024-02-22 20:39:54.0000000;2024-02-22 20:41:20.0000000
1322;1;DRIVE;NULL;2024-02-22 20:29:32.0000000;2024-02-22 20:36:54.0000000
1323;3;STOP;348;2024-02-07 16:28:45.0000000;2024-02-07 16:30:56.0000000
1324;3;DRIVE;NULL;2024-02-07 16:17:04.0000000;2024-02-07 16:25:45.0000000
1325;2;STOP;612;2024-02-14 17:23:25.0000000;2024-02-14 17:27:02.0000000
1326;2;DRIVE;NULL;2024-02-14 17:12:08.0000000;2024-02-14 17:20:25.0000000
1327;4;STOP;529;2024-02-18 08:49:31.0000000;2024-02-18 08:53:15.0000000
1328;4;DRIVE;NULL;2024-02-18 08:41:10.0000000;2024-02-18 08:46:31.0000000
1329;3;STOP;1988;2024-02-24 02:46:25.0000000;2024-02-24 02:50:51.0000000
1330;3;DRIVE;NULL;2024-02-24 02:31:43.0000000;2024-02-24 02:43:25.0000000
1331;4;STOP;226;2024-02-27 09:09:47.0000000;2024-02-27 09:20:17.0000000
1332;4;DRIVE;NULL;2024-02-27 08:56:20.0000000;2024-02-27 09:06:47.0000000
1333;4;STOP;983;2024-02-05 02:24:26.0000000;2024-02-05 02:31:16.0000000
1334;4;DRIVE;NULL;2024-02-05 02:18:58.0000000;2024-02-05 02:21:26.0000000
1335;4;STOP;NULL;2024-02-05 02:12:55.0000000;2024-02-05 02:22:32.0000000
1336;1;STOP;1883;2024-02-04 03:06:49.0000000;2024-02-04 03:07:58.0000000
1337;1;DRIVE;NULL;2024-02-04 02:55:10.0000000;2024-02-04 03:03:49.0000000
1338;1;STOP;NULL;2024-02-04 02:46:51.0000000;2024-02-04 02:59:05.0000000
1339;1;STOP;266;2024-02-14 08:56:48.0000000;2024-02-14 08:57:24.0000000
1340;1;DRIVE;NULL;2024-02-14 08:47:03.0000000;2024-02-14 08:53:48.0000000
1341;3;STOP;1367;2024-02-07 05:05:41.0000000;2024-02-07 05:09:14.0000000
1342;3;DRIVE;NULL;2024-02-07 04:52:02.0000000;2024-02-07 05:02:41.0000000
1343;2;STOP;187;2024-02-17 03:16:39.0000000;2024-02-17 03:17:57.0000000
1344;2;DRIVE;NULL;2024-02-17 03:03:28.0000000;2024-02-17 03:13:39.0000000
1345;2;STOP;1342;2024-02-13 20:59:02.0000000;2024-02-13 21:00:04.0000000
1346;2;DRIVE;NULL;2024-02-13 20:45:26.0000000;2024-02-13 20:56:02.0000000
1347;4;STOP;931;2024-02-15 07:39:27.0000000;2024-02-15 07:42:24.0000000
1348;4;DRIVE;NULL;2024-02-15 07:25:03.0000000;2024-02-15 07:36:27.0000000
1349;1;STOP;943;2024-02-15 18:57:01.0000000;2024-02-15 18:57:43.0000000
1350;1;DRIVE;NULL;2024-02-15 18:47:12.0000000;2024-02-15 18:54:01.0000000
1351;2;STOP;2039;2024-02-04 15:48:51.0000000;2024-02-04 15:51:17.0000000
1352;2;DRIVE;NULL;2024-02-04 15:40:41.0000000;2024-02-04 15:45:51.0000000
1353;2;STOP;NULL;2024-02-04 15:29:40.0000000;2024-02-04 15:44:48.0000000
1354;3;STOP;1465;2024-02-09 20:34:52.0000000;2024-02-09 20:38:00.0000000
1355;3;DRIVE;NULL;2024-02-09 20:23:41.0000000;2024-02-09 20:31:52.0000000
