1217;4;STOP;1905;2024-02-28 15:17:25.0000000;2024-02-28 15:17:25.0000000;1905;175;3;179
1219;3;STOP;1743;2024-02-17 03:06:05.0000000;2024-02-17 03:10:43.0000000;1743;215;2;176
1221;3;STOP;980;2024-02-07 18:46:35.0000000;2024-02-07 18:50:15.0000000;980;259;3;180
1223;1;STOP;1676;2024-02-01 05:48:48.0000000;2024-02-01 05:50:23.0000000;1676;14;1;200
1226;3;STOP;1922;2024-02-17 09:05:17.0000000;2024-02-17 09:05:17.0000000;1922;106;1;176
1228;3;STOP;1205;2024-02-12 09:28:10.0000000;2024-02-12 09:31:47.0000000;1205;224;3;176
1230;4;STOP;140;2024-02-22 16:45:16.0000000;2024-02-22 16:49:00.0000000;140;169;3;177
1232;2;STOP;381;2024-02-20 18:30:08.0000000;2024-02-20 18:30:56.0000000;381;90;3;178
1234;3;STOP;1875;2024-02-08 04:02:07.0000000;2024-02-08 04:04:27.0000000;1875;89;3;177
1237;4;STOP;1392;2024-02-21 09:03:32.0000000;2024-02-21 09:06:50.0000000;1392;273;2;177
1239;2;STOP;1381;2024-02-07 02:05:53.0000000;2024-02-07 02:07:41.0000000;1381;283;3;180
1241;3;STOP;1410;2024-02-25 21:02:42.0000000;2024-02-25 21:04:18.0000000;1410;45;3;178
1243;3;STOP;62;2024-02-14 06:16:57.0000000;2024-02-14 06:19:59.0000000;62;208;3;176
1246;4;STOP;1895;2024-02-07 20:51:39.0000000;2024-02-07 20:53:43.0000000;1895;317;3;180
1249;1;STOP;2160;2024-02-20 17:58:03.0000000;2024-02-20 17:59:28.0000000;2160;310;3;178
1252;2;STOP;178;2024-02-08 16:03:21.0000000;2024-02-08 16:05:26.0000000;178;220;1;177
1254;1;STOP;1608;2024-02-17 03:44:09.0000000;2024-02-17 03:44:09.0000000;1608;302;3;176
1257;1;STOP;1679;2024-02-20 21:46:44.0000000;2024-02-20 21:47:35.0000000;1679;242;1;178
1260;2;STOP;862;2024-02-06 04:50:50.0000000;2024-02-06 04:54:01.0000000;862;235;1;175
1262;4;STOP;1920;2024-02-22 09:51:47.0000000;2024-02-22 09:55:18.0000000;1920;126;3;177
1264;2;STOP;835;2024-02-05 09:21:53.0000000;2024-02-05 09:27:50.0000000;835;146;1;175
1266;1;STOP;1978;2024-02-20 05:05:00.0000000;2024-02-20 05:06:52.0000000;1978;38;1;178
1268;3;STOP;1431;2024-02-12 16:31:33.0000000;2024-02-12 16:33:33.0000000;1431;219;2;176
1270;3;STOP;620;2024-02-19 16:29:34.0000000;2024-02-19 16:33:54.0000000;620;26;3;176
1273;3;STOP;2043;2024-02-27 06:43:35.0000000;2024-02-27 06:46:16.0000000;2043;148;3;179
1275;1;STOP;1969;2024-02-07 16:27:13.0000000;2024-02-07 16:28:08.0000000;1969;266;3;180
1277;4;STOP;1303;2024-02-06 07:16:57.0000000;2024-02-06 07:21:01.0000000;1303;93;3;175
1279;1;STOP;1146;2024-02-26 05:27:35.0000000;2024-02-26 05:28:14.0000000;1146;131;2;178
1281;2;STOP;1980;2024-02-08 02:41:29.0000000;2024-02-08 02:43:07.0000000;1980;286;3;177
1283;1;STOP;204;2024-02-24 20:32:44.0000000;2024-02-24 20:34:16.0000000;204;167;1;177
1286;1;STOP;242;2024-02-20 18:55:44.0000000;2024-02-20 18:56:44.0000000;242;30;2;178
1288;2;STOP;13;2024-02-05 16:00:17.0000000;2024-02-05 16:02:40.0000000;13;106;2;175
1291;2;STOP;2099;2024-02-20 07:18:46.0000000;2024-02-20 07:20:47.0000000;2099;175;3;178
1293;3;STOP;2127;2024-02-20 03:57:05.0000000;2024-02-20 04:02:13.0000000;2127;251;1;178
1295;1;STOP;324;2024-02-21 02:43:19.0000000;2024-02-21 02:44:01.0000000;324;56;2;177
1297;3;STOP;1939;2024-02-27 07:43:18.0000000;2024-02-27 07:47:57.0000000;1939;116;3;179
1299;3;STOP;1874;2024-02-12 15:56:21.0000000;2024-02-12 15:59:36.0000000;1874;40;3;176
1301;2;STOP;1349;2024-02-10 03:36:20.0000000;2024-02-10 03:38:51.0000000;1349;179;3;175
1303;3;STOP;429;2024-02-03 17:06:12.0000000;2024-02-03 17:08:43.0000000;429;93;3;170
1305;3;STOP;1436;2024-02-10 14:02:07.0000000;2024-02-10 14:04:44.0000000;1436;123;3;175
1307;3;STOP;2064;2024-02-24 14:44:24.0000000;2024-02-24 14:48:01.0000000;2064;99;3;177
1309;2;STOP;725;2024-02-13 18:30:12.0000000;2024-02-13 18:32:16.0000000;725;226;1;175
1311;2;STOP;871;2024-02-08 15:44:37.0000000;2024-02-08 15:45:38.0000000;871;81;2;177
1313;1;STOP;2098;2024-02-21 02:10:41.0000000;2024-02-21 02:11:51.0000000;2098;116;2;177
1315;3;STOP;1657;2024-02-08 16:06:36.0000000;2024-02-08 16:09:49.0000000;1657;271;2;177
1317;3;STOP;933;2024-02-22 08:02:32.0000000;2024-02-22 08:06:33.0000000;933;132;2;177
1319;3;STOP;203;2024-02-28 18:20:49.0000000;2024-02-28 18:26:36.0000000;203;90;1;179
1321;1;STOP;632;2024-02-22 20:39:54.0000000;2024-02-22 20:41:20.0000000;632;258;1;177
1323;3;STOP;348;2024-02-07 16:28:45.0000000;2024-02-07 16:30:56.0000000;348;108;2;180
1325;2;STOP;612;2024-02-14 17:23:25.0000000;2024-02-14 17:27:02.0000000;612;222;1;176
1327;4;STOP;529;2024-02-18 08:49:31.0000000;2024-02-18 08:53:15.0000000;529;234;2;175
1329;3;STOP;1988;2024-02-24 02:46:25.0000000;2024-02-24 02:50:51.0000000;1988;58;3;177
1331;4;STOP;226;2024-02-27 09:09:47.0000000;2024-02-27 09:20:17.0000000;226;290;1;179
1333;4;STOP;983;2024-02-05 02:24:26.0000000;2024-02-05 02:31:16.0000000;983;145;2;175
1336;1;STOP;1883;2024-02-04 03:06:49.0000000;2024-02-04 03:07:58.0000000;1883;88;2;176
1339;1;STOP;266;2024-02-14 08:56:48.0000000;2024-02-14 08:57:24.0000000;266;138;2;176
1341;3;STOP;1367;2024-02-07 05:05:41.0000000;2024-02-07 05:09:14.0000000;1367;198;3;180
1343;2;STOP;187;2024-02-17 03:16:39.0000000;2024-02-17 03:17:57.0000000;187;0;3;176
1345;2;STOP;1342;2024-02-13 20:59:02.0000000;2024-02-13 21:00:04.0000000;1342;60;2;175
1347;4;STOP;931;2024-02-15 07:39:27.0000000;2024-02-15 07:42:24.0000000;931;198;2;177
1349;1;STOP;943;2024-02-15 18:57:01.0000000;2024-02-15 18:57:43.0000000;943;98;3;177
1351;2;STOP;2039;2024-02-04 15:48:51.0000000;2024-02-04 15:51:17.0000000;2039;6;3;176
1354;3;STOP;1465;2024-02-09 20:34:52.0000000;2024-02-09 20:38:00.0000000;1465;277;2;175
1356;1;STOP;1100;2024-02-11 21:49:14.0000000;2024-02-11 21:50:18.0000000;1100;235;1;176
1358;4;STOP;2124;2024-02-13 21:00:46.0000000;2024-02-13 21:04:15.0000000;2124;12;1;175
1360;1;STOP;1713;2024-02-12 03:46:39.0000000;2024-02-12 03:48:04.0000000;1713;308;2;176
1362;3;STOP;109;2024-02-04 04:40:30.0000000;2024-02-04 04:42:49.0000000;109;116;3;176
1364;2;STOP;1421;2024-02-25 16:33:06.0000000;2024-02-25 16:34:17.0000000;1421;3;2;178
1366;2;STOP;1968;2024-02-25 03:42:55.0000000;2024-02-25 03:45:09.0000000;1968;8;2;178
1368;2;STOP;880;2024-02-17 19:33:28.0000000;2024-02-17 19:35:37.0000000;880;232;2;176
1370;2;STOP;2205;2024-02-26 18:56:55.0000000;2024-02-26 18:59:01.0000000;2205;257;3;178
1372;4;STOP;505;2024-02-12 17:31:10.0000000;2024-02-12 17:34:24.0000000;505;125;3;176
1375;2;STOP;1295;2024-02-12 08:31:03.0000000;2024-02-12 08:31:03.0000000;1295;74;1;176
1377;3;STOP;1911;2024-02-27 17:17:19.0000000;2024-02-27 17:20:34.0000000;1911;277;2;179
1379;2;STOP;1779;2024-02-02 04:52:48.0000000;2024-02-02 04:54:36.0000000;1779;142;1;169
1382;2;STOP;1092;2024-02-12 07:08:20.0000000;2024-02-12 07:11:01.0000000;1092;129;1;176
1385;3;STOP;698;2024-02-08 05:24:47.0000000;2024-02-08 05:29:29.0000000;698;118;3;177
1387;3;STOP;2200;2024-02-16 19:50:38.0000000;2024-02-16 19:52:53.0000000;2200;303;3;176
1390;4;STOP;664;2024-02-10 09:35:32.0000000;2024-02-10 09:40:15.0000000;664;152;1;175
1392;2;STOP;1114;2024-02-14 14:18:53.0000000;2024-02-14 14:21:12.0000000;1114;303;3;176
1394;2;STOP;489;2024-02-04 02:39:51.0000000;2024-02-04 02:43:56.0000000;489;205;1;176
1396;4;STOP;1646;2024-02-27 05:57:44.0000000;2024-02-27 06:06:31.0000000;1646;32;1;179
1398;1;STOP;344;2024-02-26 14:25:39.0000000;2024-02-26 14:26:51.0000000;344;260;3;178
1400;3;STOP;1635;2024-02-28 07:10:39.0000000;2024-02-28 07:13:35.0000000;1635;208;3;179
1402;4;STOP;2046;2024-02-20 04:35:38.0000000;2024-02-20 04:41:46.0000000;2046;0;1;178
1404;4;STOP;683;2024-02-16 16:37:30.0000000;2024-02-16 16:40:51.0000000;683;173;3;176
1406;4;STOP;532;2024-02-21 20:24:22.0000000;2024-02-21 20:27:21.0000000;532;196;3;177
1408;3;STOP;1011;2024-02-13 18:08:04.0000000;2024-02-13 18:10:56.0000000;1011;266;2;175
1410;3;STOP;2143;2024-02-20 14:33:10.0000000;2024-02-20 14:36:39.0000000;2143;221;1;178
1412;2;STOP;390;2024-02-03 03:58:42.0000000;2024-02-03 04:01:00.0000000;390;301;2;170
1414;1;STOP;349;2024-02-04 18:51:16.0000000;2024-02-04 18:52:10.0000000;349;230;2;176
1416;2;STOP;570;2024-02-07 09:45:00.0000000;2024-02-07 09:46:59.0000000;570;263;2;180
1418;1;STOP;392;2024-02-23 08:21:36.0000000;2024-02-23 08:22:55.0000000;392;252;1;177
1420;4;STOP;614;2024-02-07 04:38:04.0000000;2024-02-07 04:43:09.0000000;614;280;1;180
1422;1;STOP;793;2024-02-15 20:09:19.0000000;2024-02-15 20:10:22.0000000;793;118;3;177
1425;1;STOP;1921;2024-02-09 04:54:23.0000000;2024-02-09 04:55:14.0000000;1921;276;1;175
1427;2;STOP;247;2024-02-18 15:08:43.0000000;2024-02-18 15:10:56.0000000;247;251;2;175
1430;2;STOP;1760;2024-02-12 02:42:24.0000000;2024-02-12 02:45:52.0000000;1760;192;3;176
1432;2;STOP;696;2024-02-06 09:52:26.0000000;2024-02-06 09:55:55.0000000;696;262;3;175
1435;4;STOP;1810;2024-02-23 03:48:38.0000000;2024-02-23 03:59:05.0000000;1810;198;1;177
1437;2;STOP;143;2024-02-14 02:19:30.0000000;2024-02-14 02:23:52.0000000;143;164;1;176
1439;2;STOP;375;2024-02-20 15:33:48.0000000;2024-02-20 15:36:34.0000000;375;237;1;178
1441;4;STOP;947;2024-02-03 04:24:22.0000000;2024-02-03 04:27:24.0000000;947;307;3;170
1443;3;STOP;5;2024-02-19 02:07:03.0000000;2024-02-19 02:09:03.0000000;5;77;2;176
1446;3;STOP;1564;2024-02-12 15:54:32.0000000;2024-02-12 15:59:27.0000000;1564;287;1;176
1448;2;STOP;884;2024-02-20 02:35:27.0000000;2024-02-20 02:38:40.0000000;884;64;1;178
1450;3;STOP;2158;2024-02-11 09:31:31.0000000;2024-02-11 09:33:27.0000000;2158;190;3;176
1453;2;STOP;1143;2024-02-13 20:15:32.0000000;2024-02-13 20:16:47.0000000;1143;161;2;175
1455;1;STOP;1943;2024-02-21 03:20:17.0000000;2024-02-21 03:20:50.0000000;1943;292;3;177
1457;4;STOP;2009;2024-02-11 09:14:13.0000000;2024-02-11 09:16:58.0000000;2009;310;2;176
1459;4;STOP;1363;2024-02-21 14:58:45.0000000;2024-02-21 15:03:55.0000000;1363;317;3;177
1461;4;STOP;2110;2024-02-02 15:03:35.0000000;2024-02-02 15:06:28.0000000;2110;213;3;169
1464;4;STOP;366;2024-02-19 19:30:07.0000000;2024-02-19 19:33:39.0000000;366;15;2;176
1466;4;STOP;960;2024-02-11 17:16:18.0000000;2024-02-11 17:20:35.0000000;960;188;3;176
1468;1;STOP;2218;2024-02-19 06:03:22.0000000;2024-02-19 06:04:31.0000000;2218;313;3;176
1471;3;STOP;992;2024-02-23 16:53:43.0000000;2024-02-23 16:56:00.0000000;992;33;3;177
1473;2;STOP;1187;2024-02-08 16:31:33.0000000;2024-02-08 16:32:36.0000000;1187;242;3;177
1475;4;STOP;1422;2024-02-04 08:06:56.0000000;2024-02-04 08:10:18.0000000;1422;92;3;176
1477;4;STOP;287;2024-02-18 05:17:50.0000000;2024-02-18 05:24:26.0000000;287;74;3;175
1479;3;STOP;1112;2024-02-10 20:20:13.0000000;2024-02-10 20:23:23.0000000;1112;84;3;175
1481;2;STOP;1262;2024-02-23 20:41:18.0000000;2024-02-23 20:44:47.0000000;1262;239;1;177
1483;3;STOP;476;2024-02-15 19:57:18.0000000;2024-02-15 19:57:18.0000000;476;242;3;177
1485;2;STOP;841;2024-02-27 16:39:31.0000000;2024-02-27 16:39:31.0000000;841;110;1;179
1487;2;STOP;1526;2024-02-16 14:27:46.0000000;2024-02-16 14:29:08.0000000;1526;183;2;176
1489;4;STOP;808;2024-02-16 02:27:43.0000000;2024-02-16 02:32:45.0000000;808;317;2;176
1491;2;STOP;1294;2024-02-23 04:55:54.0000000;2024-02-23 04:58:06.0000000;1294;290;2;177
1494;1;STOP;784;2024-02-24 09:27:23.0000000;2024-02-24 09:29:17.0000000;784;93;1;177
1497;4;STOP;1129;2024-02-04 18:57:56.0000000;2024-02-04 19:05:00.0000000;1129;253;1;176
1499;4;STOP;124;2024-02-11 09:34:45.0000000;2024-02-11 09:40:28.0000000;124;193;2;176
1502;2;STOP;15;2024-02-28 19:56:54.0000000;2024-02-28 19:59:18.0000000;15;53;3;179
1504;1;STOP;435;2024-02-06 03:42:42.0000000;2024-02-06 03:42:42.0000000;435;224;3;175
1507;4;STOP;1756;2024-02-18 07:02:56.0000000;2024-02-18 07:08:57.0000000;1756;163;2;175
1509;1;STOP;1808;2024-02-03 18:28:26.0000000;2024-02-03 18:29:38.0000000;1808;316;3;170
1511;3;STOP;938;2024-02-11 06:50:14.0000000;2024-02-11 06:52:24.0000000;938;159;3;176
1513;2;STOP;1109;2024-02-25 08:22:22.0000000;2024-02-25 08:25:10.0000000;1109;172;3;178
1515;4;STOP;207;2024-02-19 04:00:11.0000000;2024-02-19 04:03:17.0000000;207;10;2;176
1517;4;STOP;1535;2024-02-18 05:39:04.0000000;2024-02-18 05:42:21.0000000;1535;163;3;175
1519;2;STOP;1470;2024-02-20 15:01:07.0000000;2024-02-20 15:03:50.0000000;1470;6;3;178
1521;3;STOP;1082;2024-02-27 07:42:50.0000000;2024-02-27 07:47:04.0000000;1082;103;1;179
1524;4;STOP;1126;2024-02-10 05:53:42.0000000;2024-02-10 05:58:18.0000000;1126;202;3;175
1527;1;STOP;929;2024-02-09 15:52:10.0000000;2024-02-09 15:52:47.0000000;929;100;3;175
1529;2;STOP;752;2024-02-09 05:07:52.0000000;2024-02-09 05:10:43.0000000;752;72;2;175
1532;3;STOP;641;2024-02-01 07:44:14.0000000;2024-02-01 07:46:29.0000000;641;161;2;200
1534;1;STOP;955;2024-02-17 06:51:00.0000000;2024-02-17 06:52:01.0000000;955;249;3;176
1536;3;STOP;609;2024-02-27 02:43:11.0000000;2024-02-27 02:47:44.0000000;609;301;1;179
1538;4;STOP;36;2024-02-18 14:26:54.0000000;2024-02-18 14:31:54.0000000;36;128;3;175
1541;2;STOP;1691;2024-02-17 20:16:55.0000000;2024-02-17 20:19:08.0000000;1691;103;1;176
1543;1;STOP;93;2024-02-15 05:02:54.0000000;2024-02-15 05:04:33.0000000;93;318;1;177
1545;1;STOP;1511;2024-02-28 16:33:57.0000000;2024-02-28 16:35:02.0000000;1511;180;1;179
1547;3;STOP;1179;2024-02-07 02:08:28.0000000;2024-02-07 02:11:55.0000000;1179;35;2;180
1549;1;STOP;876;2024-02-10 07:16:19.0000000;2024-02-10 07:18:11.0000000;876;16;3;175
1552;3;STOP;1650;2024-02-16 21:27:43.0000000;2024-02-16 21:33:07.0000000;1650;77;1;176
1555;1;STOP;51;2024-02-26 21:58:48.0000000;2024-02-26 21:59:59.0000000;51;45;1;178
1557;2;STOP;1551;2024-02-27 20:37:25.0000000;2024-02-27 20:38:39.0000000;1551;87;3;179
1560;2;STOP;1551;2024-02-27 20:37:25.0000000;2024-02-27 20:37:25.0000000;1551;87;3;179
1561;1;STOP;598;2024-02-14 18:31:10.0000000;2024-02-14 18:32:42.0000000;598;311;3;176
1564;2;STOP;148;2024-02-20 14:07:21.0000000;2024-02-20 14:08:41.0000000;148;234;3;178
1566;2;STOP;1160;2024-02-06 09:38:29.0000000;2024-02-06 09:40:27.0000000;1160;154;3;175
1568;1;STOP;2174;2024-02-27 07:41:12.0000000;2024-02-27 07:41:53.0000000;2174;65;3;179
1570;1;STOP;276;2024-02-07 16:22:39.0000000;2024-02-07 16:23:27.0000000;276;182;3;180
1572;1;STOP;695;2024-02-09 03:50:43.0000000;2024-02-09 03:50:43.0000000;695;138;1;175
1574;4;STOP;1297;2024-02-03 07:41:30.0000000;2024-02-03 07:45:57.0000000;1297;6;3;170
1576;4;STOP;1297;2024-02-03 07:41:30.0000000;2024-02-03 07:45:57.0000000;1297;6;3;170
1577;4;STOP;1993;2024-02-14 07:12:02.0000000;2024-02-14 07:14:33.0000000;1993;295;2;176
1579;1;STOP;1849;2024-02-02 19:53:45.0000000;2024-02-02 19:54:42.0000000;1849;130;2;169
1582;1;STOP;1724;2024-02-04 04:39:05.0000000;2024-02-04 04:39:51.0000000;1724;254;3;176
1585;4;STOP;1321;2024-02-10 21:47:13.0000000;2024-02-10 21:51:33.0000000;1321;56;3;175
1587;2;STOP;676;2024-02-23 07:45:58.0000000;2024-02-23 07:48:50.0000000;676;147;1;177
1589;4;STOP;2101;2024-02-12 14:54:51.0000000;2024-02-12 14:57:55.0000000;2101;20;2;176
1591;1;STOP;816;2024-02-14 15:54:47.0000000;2024-02-14 15:56:52.0000000;816;263;1;176
1593;2;STOP;1588;2024-02-21 05:50:36.0000000;2024-02-21 05:51:58.0000000;1588;216;3;177
1595;1;STOP;58;2024-02-27 14:51:59.0000000;2024-02-27 14:53:03.0000000;58;278;2;179
1598;3;STOP;791;2024-02-14 07:04:21.0000000;2024-02-14 07:07:17.0000000;791;218;2;176
1600;4;STOP;1625;2024-02-22 18:22:03.0000000;2024-02-22 18:24:50.0000000;1625;61;3;177
1603;2;STOP;1451;2024-02-02 18:18:59.0000000;2024-02-02 18:21:47.0000000;1451;90;3;169
1605;4;STOP;543;2024-02-24 08:49:54.0000000;2024-02-24 08:56:56.0000000;543;229;3;177
1607;3;STOP;879;2024-02-12 15:12:30.0000000;2024-02-12 15:15:48.0000000;879;132;3;176
1609;1;STOP;2227;2024-02-08 06:40:01.0000000;2024-02-08 06:41:16.0000000;2227;228;2;177
1611;3;STOP;582;2024-02-17 19:28:05.0000000;2024-02-17 19:30:39.0000000;582;12;3;176
1613;2;STOP;1602;2024-02-07 19:55:01.0000000;2024-02-07 19:56:01.0000000;1602;133;2;180
1615;2;STOP;416;2024-02-08 19:52:04.0000000;2024-02-08 19:53:21.0000000;416;101;3;177
1617;4;STOP;2109;2024-02-11 17:32:07.0000000;2024-02-11 17:33:52.0000000;2109;154;3;176
1619;3;STOP;1709;2024-02-20 19:09:32.0000000;2024-02-20 19:13:16.0000000;1709;4;1;178
1622;3;STOP;1593;2024-02-18 21:19:39.0000000;2024-02-18 21:21:34.0000000;1593;167;2;175
1624;4;STOP;555;2024-02-16 07:50:02.0000000;2024-02-16 07:55:21.0000000;555;75;3;176
1626;1;STOP;1110;2024-02-21 21:56:46.0000000;2024-02-21 21:58:11.0000000;1110;303;1;177
1629;4;STOP;1618;2024-02-26 09:43:58.0000000;2024-02-26 09:43:58.0000000;1618;150;3;178
1631;2;STOP;1544;2024-02-09 19:04:00.0000000;2024-02-09 19:04:00.0000000;1544;272;2;175
1633;3;STOP;479;2024-02-03 21:07:20.0000000;2024-02-03 21:10:06.0000000;479;25;1;170
1635;4;STOP;1186;2024-02-12 16:52:35.0000000;2024-02-12 16:56:49.0000000;1186;24;3;176
1637;3;STOP;447;2024-02-06 08:16:49.0000000;2024-02-06 08:22:48.0000000;447;61;1;175
1639;3;STOP;1731;2024-02-07 05:56:26.0000000;2024-02-07 06:00:17.0000000;1731;69;2;180
1641;1;STOP;847;2024-02-08 08:47:49.0000000;2024-02-08 08:49:07.0000000;847;165;3;177
1643;2;STOP;1665;2024-02-01 17:52:54.0000000;2024-02-01 17:54:23.0000000;1665;32;2;200
1645;4;STOP;1705;2024-02-16 19:31:19.0000000;2024-02-16 19:38:27.0000000;1705;148;1;176
1647;2;STOP;326;2024-02-06 02:59:45.0000000;2024-02-06 03:02:51.0000000;326;254;2;175
1649;4;STOP;1001;2024-02-12 17:37:57.0000000;2024-02-12 17:41:42.0000000;1001;142;2;176
1651;1;STOP;1016;2024-02-07 02:49:56.0000000;2024-02-07 02:51:43.0000000;1016;250;3;180
1653;1;STOP;1689;2024-02-22 14:57:31.0000000;2024-02-22 14:58:19.0000000;1689;40;3;177
1655;2;STOP;1730;2024-02-01 16:54:15.0000000;2024-02-01 16:57:07.0000000;1730;273;1;200
1657;4;STOP;196;2024-02-27 21:07:32.0000000;2024-02-27 21:07:32.0000000;196;308;2;179
1659;2;STOP;1504;2024-02-06 19:57:47.0000000;2024-02-06 20:02:10.0000000;1504;160;1;175
1661;2;STOP;1855;2024-02-12 21:41:45.0000000;2024-02-12 21:43:58.0000000;1855;203;3;176
1663;1;STOP;2151;2024-02-22 16:27:37.0000000;2024-02-22 16:28:46.0000000;2151;118;3;177
1665;2;STOP;253;2024-02-05 20:00:30.0000000;2024-02-05 20:01:57.0000000;253;59;3;175
1668;3;STOP;739;2024-02-25 02:27:23.0000000;2024-02-25 02:34:25.0000000;739;123;1;178
1670;1;STOP;1661;2024-02-08 21:53:07.0000000;2024-02-08 21:54:03.0000000;1661;250;3;177
1672;3;STOP;286;2024-02-22 15:13:58.0000000;2024-02-22 15:18:47.0000000;286;5;1;177
1674;1;STOP;611;2024-02-11 05:40:19.0000000;2024-02-11 05:41:14.0000000;611;57;2;176
1676;1;STOP;2230;2024-02-10 09:47:28.0000000;2024-02-10 09:48:20.0000000;2230;201;2;175
1679;1;STOP;229;2024-02-02 18:51:47.0000000;2024-02-02 18:53:07.0000000;229;272;1;169
1681;1;STOP;278;2024-02-02 14:57:35.0000000;2024-02-02 14:58:36.0000000;278;71;2;169
1684;2;STOP;1997;2024-02-01 20:19:14.0000000;2024-02-01 20:20:51.0000000;1997;232;2;200
1686;2;STOP;338;2024-02-16 02:08:24.0000000;2024-02-16 02:10:45.0000000;338;261;3;176
1688;1;STOP;472;2024-02-21 14:39:21.0000000;2024-02-21 14:40:12.0000000;472;42;2;177
1691;1;STOP;1056;2024-02-05 07:25:53.0000000;2024-02-05 07:26:56.0000000;1056;236;3;175
1693;2;STOP;1441;2024-02-21 20:11:40.0000000;2024-02-21 20:13:20.0000000;1441;319;1;177
1695;1;STOP;750;2024-02-11 07:55:46.0000000;2024-02-11 07:56:44.0000000;750;48;3;176
1697;2;STOP;2135;2024-02-20 18:10:15.0000000;2024-02-20 18:12:14.0000000;2135;101;3;178
1699;1;STOP;1497;2024-02-07 18:53:01.0000000;2024-02-07 18:53:40.0000000;1497;272;3;180
1701;1;STOP;18;2024-02-01 09:04:49.0000000;2024-02-01 09:04:49.0000000;18;121;1;200
1703;4;STOP;668;2024-02-20 17:01:56.0000000;2024-02-20 17:06:41.0000000;668;318;2;178
1705;2;STOP;2148;2024-02-04 05:36:20.0000000;2024-02-04 05:36:20.0000000;2148;49;2;176
1707;3;STOP;1711;2024-02-16 20:27:46.0000000;2024-02-16 20:30:47.0000000;1711;289;2;176
1709;1;STOP;1828;2024-02-09 15:46:10.0000000;2024-02-09 15:48:02.0000000;1828;144;1;175
1711;3;STOP;191;2024-02-17 14:38:06.0000000;2024-02-17 14:41:03.0000000;191;309;1;176
1714;2;STOP;200;2024-02-04 09:13:20.0000000;2024-02-04 09:17:10.0000000;200;293;1;176
1716;4;STOP;669;2024-02-22 08:15:51.0000000;2024-02-22 08:18:52.0000000;669;228;3;177
1718;3;STOP;673;2024-02-25 04:05:51.0000000;2024-02-25 04:07:50.0000000;673;61;2;178
1721;4;STOP;1040;2024-02-02 19:06:12.0000000;2024-02-02 19:09:26.0000000;1040;216;3;169
1723;2;STOP;1351;2024-02-09 15:54:15.0000000;2024-02-09 15:56:03.0000000;1351;99;1;175
1725;4;STOP;1374;2024-02-16 04:36:35.0000000;2024-02-16 04:40:11.0000000;1374;186;1;176
1728;3;STOP;30;2024-02-26 21:09:49.0000000;2024-02-26 21:16:29.0000000;30;99;1;178
1730;2;STOP;1496;2024-02-17 08:42:29.0000000;2024-02-17 08:44:55.0000000;1496;305;2;176
1732;2;STOP;1864;2024-02-07 16:42:32.0000000;2024-02-07 16:43:48.0000000;1864;256;2;180
1734;4;STOP;1889;2024-02-14 03:22:12.0000000;2024-02-14 03:27:47.0000000;1889;53;1;176
1736;3;STOP;73;2024-02-27 19:10:09.0000000;2024-02-27 19:12:50.0000000;73;118;3;179
1738;4;STOP;25;2024-02-07 05:06:01.0000000;2024-02-07 05:08:45.0000000;25;116;3;180
1740;4;STOP;1741;2024-02-16 08:06:10.0000000;2024-02-16 08:09:29.0000000;1741;30;2;176
1743;2;STOP;137;2024-02-12 02:36:31.0000000;2024-02-12 02:39:42.0000000;137;287;1;176
1745;4;STOP;205;2024-02-27 04:25:43.0000000;2024-02-27 04:29:05.0000000;205;122;2;179
1747;3;STOP;1848;2024-02-21 21:19:59.0000000;2024-02-21 21:23:01.0000000;1848;70;1;177
1749;3;STOP;1144;2024-02-11 07:21:44.0000000;2024-02-11 07:23:29.0000000;1144;113;3;176
1751;1;STOP;291;2024-02-21 15:01:00.0000000;2024-02-21 15:02:07.0000000;291;136;2;177
1753;1;STOP;1415;2024-02-17 18:08:00.0000000;2024-02-17 18:08:40.0000000;1415;189;3;176
1755;3;STOP;279;2024-02-05 09:35:04.0000000;2024-02-05 09:37:09.0000000;279;63;2;175
1757;4;STOP;2090;2024-02-07 07:22:32.0000000;2024-02-07 07:27:54.0000000;2090;300;2;180
1759;1;STOP;189;2024-02-08 03:36:31.0000000;2024-02-08 03:37:10.0000000;189;88;3;177
1762;4;STOP;92;2024-02-04 02:30:08.0000000;2024-02-04 02:32:56.0000000;92;173;3;176
1764;1;STOP;353;2024-02-05 17:20:14.0000000;2024-02-05 17:21:11.0000000;353;154;3;175
1766;4;STOP;1459;2024-02-10 17:22:03.0000000;2024-02-10 17:27:06.0000000;1459;153;3;175
1768;1;STOP;1851;2024-02-23 06:58:08.0000000;2024-02-23 06:59:18.0000000;1851;81;3;177
1770;3;STOP;1965;2024-02-10 03:20:11.0000000;2024-02-10 03:21:47.0000000;1965;271;2;175
1772;4;STOP;7;2024-02-13 08:44:16.0000000;2024-02-13 12:50:03.0000000;7;179;3;175
1774;4;STOP;1088;2024-02-08 08:07:48.0000000;2024-02-08 08:11:36.0000000;1088;12;2;177
1776;2;STOP;640;2024-02-16 02:31:15.0000000;2024-02-16 02:31:15.0000000;640;108;2;176
1778;4;STOP;941;2024-02-26 04:18:26.0000000;2024-02-26 08:22:57.0000000;941;48;1;178
1781;1;STOP;853;2024-02-18 06:54:35.0000000;2024-02-18 06:55:52.0000000;853;265;3;175
